chrom1	mid1	chrom2	mid2	strand1	strand2	fc1	fc2	fc.mean
chr9	69866869	chr9	70481994	+	+	9.85343	3.34853	6.60098
chr2	153151188	chr2	153755826	+	-	4.41341	8.787930000000001	6.600670000000001
chr10	68222228	chr10	68834399	-	+	6.4954199999999975	6.705239999999999	6.600329999999998
chr1	161714209	chr1	162295116	-	-	9.48751	3.71202	6.599765
chr17	87695870	chr17	88282156	-	+	3.71202	9.48751	6.599765
chr15	95000626	chr15	95618223	-	-	3.71202	9.48751	6.599765
chr8	116866380	chr8	117457352	-	+	6.2365900000000005	6.96252	6.5995550000000005
chr16	33999662	chr16	34605974	+	-	9.84504	3.3526199999999995	6.5988299999999995
chr1	166385860	chr1	166966060	+	-	10.07899	3.11829	6.59864
chr15	85097343	chr15	85682606	+	+	6.31965	6.877510000000001	6.59858
chr2	154035046	chr2	154635403	+	+	6.9600300000000015	6.2365900000000005	6.5983100000000015
chr10	95796056	chr10	96397468	+	-	6.9600300000000015	6.2365900000000005	6.5983100000000015
chr5	137959858	chr5	138551264	+	-	8.38155	4.8147400000000005	6.598145000000001
chr14	99985204	chr14	100577214	-	+	3.04517	10.15055	6.597860000000001
chr5	151229385	chr5	151837139	-	+	10.87507	2.32001	6.5975399999999995
chr17	84172152	chr17	84785223	-	-	2.32001	10.87507	6.5975399999999995
chr3	107160253	chr3	107751250	+	-	9.94645	3.24802	6.597235
chr2	160702051	chr2	161295965	-	+	9.03609	4.1577199999999985	6.596905
chr17	80690686	chr17	81274847	+	+	9.03609	4.1577199999999985	6.596905
chr5	101801431	chr5	102401780	-	-	3.34853	9.84504	6.596785
chr8	47644959	chr8	48240107	+	-	9.84504	3.34853	6.596785
chr4	150282821	chr4	150885406	-	+	6.4954199999999975	6.6970600000000005	6.596239999999999
chr8	105965288	chr8	106557252	-	+	6.4954199999999975	6.6970600000000005	6.596239999999999
chr2	164331644	chr2	164937883	-	-	6.4954199999999975	6.6970600000000005	6.596239999999999
chrX	45407251	chrX	45990410	+	+	3.70473	9.48751	6.59612
chr9	107998096	chr9	108586489	+	-	9.47947	3.71268	6.596075
chr13	55469954	chr13	56075680	+	-	3.31746	9.87459	6.596025
chr6	35090554	chr6	35696232	-	-	3.34668	9.84504	6.59586
chr8	74556949	chr8	75168693	-	+	9.55209	3.63801	6.59505
chr5	148129670	chr5	148747492	+	+	9.55209	3.63801	6.59505
chr12	87774414	chr12	88359444	-	-	9.55209	3.63801	6.59505
chr11	95285007	chr11	95901351	+	-	9.94162	3.24802	6.59482
chr5	33277504	chr5	33891660	+	+	8.4262	4.76323	6.594715
chr9	31139687	chr9	31720621	+	-	9.28004	3.90662	6.59333
chr14	23636735	chr14	24220501	-	-	9.28004	3.90662	6.59333
chr4	139057859	chr4	139644846	-	+	3.90662	9.28004	6.59333
chr7	140945494	chr7	141540722	-	-	3.90662	9.28004	6.59333
chr14	78326741	chr14	78925063	-	-	3.90662	9.28004	6.59333
chr10	43116999	chr10	43711258	-	+	3.90662	9.28004	6.59333
chr10	93587338	chr10	94173261	+	+	9.28004	3.90662	6.59333
chr17	75210364	chr17	75805969	+	+	9.28004	3.90662	6.59333
chr1	172558542	chr1	173151136	-	-	3.02085	10.1656	6.5932249999999994
chr1	89315460	chr1	89898675	+	+	8.942789999999997	4.24306	6.592924999999998
chr6	71878114	chr6	72480273	+	-	8.1563	5.02893	6.592615
chr16	31705507	chr16	32299994	-	-	10.39431	2.7904400000000003	6.5923750000000005
chr11	56690001	chr11	57282412	-	-	2.7904400000000003	10.39431	6.5923750000000005
chr6	92135976	chr6	92737484	-	+	2.7904400000000003	10.39431	6.5923750000000005
chr7	132275680	chr7	132890944	+	+	2.7904400000000003	10.39431	6.5923750000000005
chr2	92916553	chr2	93529516	-	-	10.39431	2.7904400000000003	6.5923750000000005
chr16	49679862	chr16	50293848	+	-	2.7904400000000003	10.39431	6.5923750000000005
chr16	31705507	chr16	32322004	-	+	10.39431	2.7904400000000003	6.5923750000000005
chr2	92308761	chr2	92916553	-	-	2.7904400000000003	10.39431	6.5923750000000005
chr13	62937023	chr13	63534286	-	-	2.7904400000000003	10.39351	6.591975
chr6	133968772	chr6	134557499	-	-	3.3526199999999995	9.83057	6.591595
chr10	83304670	chr10	83913649	+	-	2.7904400000000003	10.392000000000001	6.591220000000001
chr1	152438552	chr1	153025940	-	+	9.93418	3.24802	6.5911
chr6	34243021	chr6	34827967	+	+	9.93418	3.2475	6.59084
chr3	88244487	chr3	88862911	+	+	5.62836	7.55213	6.5902449999999995
chr3	129798264	chr3	130394463	+	+	10.18166	2.99744	6.589550000000001
chr2	29332424	chr2	29933734	-	+	3.34853	9.83057	6.58955
chr11	118570618	chr11	119166830	+	+	3.24492	9.93418	6.58955
chr15	81408843	chr15	82019468	+	-	3.34853	9.83057	6.58955
chr17	35410783	chr17	36010921	-	-	3.34853	9.83057	6.58955
chr4	135449053	chr4	136065983	-	-	3.34853	9.83057	6.58955
chr5	120650454	chr5	121266142	-	-	3.24492	9.93418	6.58955
chr12	31693237	chr12	32294196	+	+	9.83057	3.34853	6.58955
chr19	8247486	chr19	8835430	+	+	8.352039999999999	4.8251800000000005	6.588609999999999
chr11	78322862	chr11	78915993	-	+	10.05786	3.11829	6.588075
chr12	56902292	chr12	57506046	+	-	3.11829	10.05786	6.588075
chr17	46191459	chr17	46774246	-	-	3.12894	10.04559	6.587265
chr10	94427942	chr10	95014516	-	+	6.13897	7.03545	6.58721
chr11	116487095	chr11	117079123	+	-	10.06725	3.10648	6.5868649999999995
chr3	95212979	chr3	95817649	-	-	10.9411	2.23235	6.586725
chr4	130956851	chr4	131553089	+	-	4.1760199999999985	8.99721	6.586615
chr5	134951279	chr5	135565909	-	-	8.99721	4.1760199999999985	6.586615
chr5	123467720	chr5	124076846	+	+	5.44801	7.7240199999999986	6.586015
chr15	79303669	chr15	79897189	-	-	6.13897	7.030660000000001	6.584815000000001
chr2	151692438	chr2	152298365	-	+	6.13897	7.030660000000001	6.584815000000001
chr17	40422593	chr17	41034009	-	-	3.90662	9.26288	6.58475
chr11	76707970	chr11	77321713	-	+	7.493589999999997	5.6750099999999986	6.584299999999997
chr8	119126912	chr8	119722142	-	+	10.50528	2.6627	6.58399
chr7	25323325	chr7	25918302	-	+	3.60586	9.56193	6.583895
chr8	13161541	chr8	13758567	+	+	4.60985	8.557730000000001	6.5837900000000005
chr17	27967494	chr17	28556114	+	-	6.495	6.67074	6.58287
chr4	137420002	chr4	138022800	+	+	8.80062	4.36474	6.58268
chr11	97421036	chr11	98004560	+	-	4.46471	8.69937	6.58204
chr13	10343848	chr13	10930196	-	-	10.04559	3.11829	6.58194
chr5	112961406	chr5	113570073	+	-	6.28616	6.877510000000001	6.581835
chr2	72808480	chr2	73422817	+	+	3.90016	9.26288	6.581519999999999
chr9	54171504	chr9	54753071	-	+	8.76825	4.39381	6.58103
chr10	127809398	chr10	128392016	+	+	4.96709	8.19393	6.58051
chr6	38363498	chr6	38968997	+	-	5.58089	7.580089999999997	6.580489999999998
chr10	66560300	chr10	67177136	-	-	8.353710000000001	4.80435	6.579030000000001
chr6	148303100	chr6	148907426	+	-	8.13405	5.0228	6.578425
chr8	126314136	chr8	126927534	+	+	9.80811	3.34853	6.57832
chr7	36054876	chr7	36640114	-	-	5.96856	7.18783	6.578195
chr11	74659485	chr11	75257405	-	+	7.12431	6.032030000000002	6.578170000000001
chr15	38403690	chr15	38984641	-	+	9.24937	3.90662	6.5779950000000005
chr18	35496306	chr18	36112819	-	+	7.973510000000001	5.1816	6.577555
chr5	127962029	chr5	128579425	-	+	10.3632	2.7904400000000003	6.5768200000000006
chr15	79330549	chr15	79921709	+	-	2.7904400000000003	10.3632	6.5768200000000006
chr17	80418738	chr17	81004190	+	-	7.6242	5.5291	6.57665
chr10	78991021	chr10	79596138	+	-	8.31545	4.83706	6.576255
chr8	91549623	chr8	92154634	-	+	4.31712	8.83516	6.5761400000000005
chr2	134662037	chr2	135265383	-	+	3.51092	9.63878	6.5748500000000005
chr2	139196008	chr2	139792246	-	-	4.67744	8.47133	6.5743849999999995
chr2	127115085	chr2	127715320	-	+	3.90662	9.24209	6.574355
chr11	115331908	chr11	115950507	-	+	4.0189900000000005	9.12838	6.573685
chr18	72730171	chr18	73342758	-	+	2.23235	10.91403	6.57319
chr7	116361859	chr7	116949040	-	+	10.91403	2.23235	6.57319
chr5	113699267	chr5	114311494	+	-	4.67744	8.46796	6.572699999999999
chr19	45505916	chr19	46111186	-	-	8.95181	4.19077	6.571289999999999
chr2	167171750	chr2	167783218	+	+	3.86201	9.28004	6.571025
chr7	31353346	chr7	31941751	-	-	3.09599	10.04559	6.570790000000001
chr5	111938864	chr5	112532316	-	+	7.42404	5.71687	6.570455
chr11	74973288	chr11	75564805	-	-	5.71687	7.42404	6.570455
chr15	98661837	chr15	99242455	-	+	5.71687	7.42404	6.570455
chr17	46465204	chr17	47070691	-	+	4.22919	8.91157	6.57038
chr4	43354351	chr4	43940889	+	+	3.78574	9.35488	6.57031
chr11	86734995	chr11	87318398	+	-	2.82378	10.31626	6.5700199999999995
chr5	134951279	chr5	135536338	-	-	8.99721	4.14271	6.56996
chr18	12264175	chr18	12861325	+	-	9.31846	3.82084	6.56965
chr6	133826222	chr6	134419525	-	+	9.12838	4.01084	6.56961
chr15	97037216	chr15	97624911	-	-	7.957160000000001	5.1816	6.569380000000001
chr17	35068086	chr17	35650363	+	+	9.78305	3.3526199999999995	6.567835
chr12	103223551	chr12	103836960	+	-	5.0228	8.1123	6.56755
chr4	32674317	chr4	33275884	+	-	8.1123	5.0228	6.56755
chr11	51603423	chr11	52209054	+	-	8.86443	4.27053	6.56748
chr11	22134969	chr11	22740601	-	-	10.15055	2.98394	6.567245000000001
chr9	54137814	chr9	54725671	+	+	8.31545	4.818219999999998	6.566834999999999
chr2	119386151	chr2	120004856	+	+	3.85314	9.28004	6.56659
chr17	28544528	chr17	29131024	+	-	8.49274	4.64002	6.56638
chr9	30766054	chr9	31384825	+	+	4.20292	8.92942	6.56617
chr2	139891581	chr2	140494154	-	-	4.20292	8.92942	6.56617
chr19	5567411	chr19	6166927	-	+	6.49603	6.63492	6.565475
chr19	4970028	chr19	5567411	-	-	6.63492	6.49603	6.565475
chr16	21790776	chr16	22375155	-	+	6.43225	6.6970600000000005	6.564655
chr6	29229214	chr6	29822304	-	+	10.33828	2.7904400000000003	6.56436
chr12	108638146	chr12	109237168	+	-	2.23235	10.89601	6.56418
chr15	75208849	chr15	75817124	+	-	5.1040199999999984	8.023760000000001	6.56389
chr8	123166385	chr8	123752997	+	-	2.76455	10.3632	6.563875
chr11	54112468	chr11	54731963	+	-	4.1577199999999985	8.96984	6.5637799999999995
chr17	23987199	chr17	24598718	-	+	4.32656	8.80062	6.56359
chr7	52641642	chr7	53227674	-	-	9.35488	3.7717	6.56329
chr5	138518516	chr5	139098969	+	-	3.48769	9.63878	6.563235000000001
chr11	95368852	chr11	95952596	+	-	3.90662	9.2197	6.56316
chr2	71076936	chr2	71690451	+	+	3.90662	9.2197	6.56316
chr2	131965040	chr2	132571108	-	+	9.2197	3.90662	6.56316
chr1	136018985	chr1	136622032	-	+	9.48751	3.63801	6.56276
chr11	58540030	chr11	59145463	+	+	9.48751	3.63801	6.56276
chr4	138061449	chr4	138671834	+	-	7.794	5.3312	6.5626
chr8	113835533	chr8	114447613	+	-	2.80873	10.31626	6.562495
chr11	59263954	chr11	59855982	+	+	7.85468	5.26925	6.561965000000001
chr11	72387499	chr11	72981798	+	+	10.06725	3.05667	6.56196
chr17	34246560	chr17	34860193	+	-	5.8670800000000005	7.25515	6.561115000000001
chr5	113003178	chr5	113599261	-	-	7.25515	5.8670800000000005	6.561115000000001
chr19	3721165	chr19	4306388	+	-	4.4939800000000005	8.62797	6.560975
chr16	21198737	chr16	21788896	+	+	4.67744	8.4435	6.5604700000000005
chr10	127783927	chr10	128392016	+	+	4.92373	8.19393	6.55883
chr11	118604315	chr11	119216680	-	+	9.47947	3.63801	6.558739999999999
chr12	100837568	chr12	101423427	+	+	2.59858	10.51812	6.55835
chr11	117263099	chr11	117879841	+	-	3.05667	10.05786	6.557265
chr7	51922030	chr7	52503181	+	+	5.85934	7.25515	6.557245
chr2	154319482	chr2	154924505	+	-	5.19715	7.91666	6.556905
chr18	35021307	chr18	35611421	+	-	6.11334	7.00005	6.5566949999999995
chr3	35872683	chr3	36462756	+	-	9.20603	3.90662	6.556325
chr1	127573379	chr1	128184181	+	-	7.54339	5.56803	6.5557099999999995
chr1	87792282	chr1	88381471	-	+	5.56803	7.54339	6.5557099999999995
chr7	52550405	chr7	53153729	-	-	2.7904400000000003	10.31866	6.55455
chr18	75943235	chr18	76559901	+	+	10.31866	2.7904400000000003	6.55455
chr19	44223039	chr19	44834236	-	+	10.31866	2.7904400000000003	6.55455
chr19	53050504	chr19	53667961	-	+	10.31866	2.7904400000000003	6.55455
chr6	70418794	chr6	71013168	+	-	3.7717	9.33685	6.5542750000000005
chr10	43074763	chr10	43673902	-	+	2.45764	10.65081	6.554225
chr2	93044096	chr2	93646852	+	+	8.80062	4.30772	6.55417
chr18	61521772	chr18	62127491	+	+	7.12431	5.98392	6.554115
chr5	114311494	chr5	114892569	-	+	8.46796	4.64002	6.55399
chr10	62450266	chr10	63037159	+	-	10.31626	2.7904400000000003	6.55335
chr13	111916185	chr13	112532643	-	-	2.7904400000000003	10.31626	6.55335
chr11	68358245	chr11	68938955	+	+	2.7904400000000003	10.31626	6.55335
chr4	116675423	chr4	117260261	+	-	10.31626	2.7904400000000003	6.55335
chr4	148441277	chr4	149024737	-	+	3.90016	9.20603	6.553095
chr11	116599933	chr11	117197622	-	+	10.04559	3.06052	6.5530550000000005
chr4	116675423	chr4	117289027	+	-	10.31626	2.78949	6.552875
chr6	67396062	chr6	67980953	-	-	5.29248	7.813239999999999	6.552859999999999
chr17	66311799	chr17	66927558	-	+	4.1760199999999985	8.92942	6.552719999999999
chr11	86137535	chr11	86719942	-	+	4.1760199999999985	8.92942	6.552719999999999
chr5	114404678	chr5	115005629	-	-	9.03609	4.0685699999999985	6.5523299999999995
chr19	46736233	chr19	47344415	+	+	3.61513	9.48751	6.5513200000000005
chr5	137954665	chr5	138551264	+	-	8.28784	4.8147400000000005	6.55129
chr2	125832002	chr2	126424948	+	+	9.39947	3.70309	6.55128
chr16	32296925	chr16	32888285	+	-	3.05667	10.04559	6.551130000000001
chr12	110090850	chr12	110684477	+	+	5.8455	7.25515	6.550325000000001
chr10	60289912	chr10	60880344	+	-	7.57148	5.5291	6.55029
chr4	123041956	chr4	123624522	+	+	3.90662	9.19394	6.55028
chr16	31353319	chr16	31937834	+	-	9.19394	3.90662	6.55028
chr15	87377605	chr15	87976744	-	+	2.78401	10.31626	6.550135
chr9	44328417	chr9	44930023	+	+	2.78401	10.31626	6.550135
chr13	112532643	chr13	113118453	-	-	10.31626	2.78401	6.550135
chr11	77816752	chr11	78399798	+	+	2.51446	10.58495	6.549704999999999
chr15	85400985	chr15	85992444	-	-	6.9600300000000015	6.13897	6.5495
chr1	134918198	chr1	135528937	+	+	6.13897	6.9600300000000015	6.5495
chr6	115750665	chr6	116368121	+	+	3.34853	9.7504	6.5494650000000005
chr9	114660901	chr9	115274774	-	-	8.07511	5.0228	6.548955
chr8	74233803	chr8	74817398	+	-	8.07511	5.0228	6.548955
chr18	4502608	chr18	5085194	+	+	5.0228	8.07511	6.548955
chr11	114524311	chr11	115126792	+	-	7.27602	5.82172	6.54887
chr4	104018039	chr4	104631360	-	-	9.84963	3.24802	6.548825
chr14	75629832	chr14	76234959	+	-	8.76047	4.33691	6.54869
chr4	106476552	chr4	107094965	-	+	3.92711	9.17001	6.54856
chr4	138304779	chr4	138898475	+	+	9.87459	3.22211	6.548349999999999
chr2	131353006	chr2	131944921	-	-	9.74405	3.3526199999999995	6.548335
chr11	101404974	chr11	102003092	+	+	3.11829	9.97808	6.548185
chr17	27940934	chr17	28544528	-	+	4.60301	8.49274	6.5478749999999994
chr7	88307467	chr7	88888821	+	-	9.7425	3.3526199999999995	6.54756
chr17	45730767	chr17	46319423	+	+	10.03842	3.05667	6.547545
chr2	152371668	chr2	152957000	+	-	4.01084	9.08383	6.547335
chr15	98397948	chr15	99010283	-	-	8.0718	5.0228	6.5473
chr4	119080822	chr4	119669166	-	+	6.33776	6.7563	6.54703
chr5	136026963	chr5	136611897	+	+	6.6970600000000005	6.39661	6.546835
chr6	35095781	chr6	35696232	+	-	3.24802	9.84504	6.54653
chr16	33502633	chr16	34119644	+	+	3.34853	9.74405	6.54629
chr1	131741794	chr1	132359106	+	-	3.34853	9.74405	6.54629
chr2	24252783	chr2	24856557	-	-	3.34853	9.74405	6.54629
chr9	14056710	chr9	14651064	-	+	3.34853	9.74405	6.54629
chr13	48746146	chr13	49330854	+	+	9.74405	3.34853	6.54629
chr8	107624308	chr8	108209808	-	-	3.34853	9.74405	6.54629
chr10	68642299	chr10	69244056	-	-	3.3473900000000003	9.74405	6.54572
chr2	24816612	chr2	25433583	+	+	9.74405	3.3473900000000003	6.54572
chr15	75436579	chr15	76054459	-	-	3.34853	9.7425	6.545515
chr14	34487074	chr14	35086608	+	+	3.34853	9.7425	6.545515
chr7	52380530	chr7	52988275	+	+	9.7425	3.34853	6.545515
chr6	90417023	chr6	91030219	+	-	9.7425	3.34853	6.545515
chr12	112120725	chr12	112735487	+	-	7.74074	5.34917	6.544955
chr1	136488559	chr1	137068698	-	+	4.97081	8.11875	6.54478
chr11	106629004	chr11	107245498	-	-	4.96709	8.120439999999999	6.543764999999999
chr8	126347190	chr8	126927534	-	+	9.73883	3.34853	6.54368
chr8	126347190	chr8	126952819	-	-	9.73883	3.34853	6.54368
chr17	46852945	chr17	47469755	+	+	4.1577199999999985	8.92942	6.543569999999999
chr6	48692681	chr6	49310625	+	-	6.947960000000001	6.13897	6.543465
chr2	152276151	chr2	152881468	+	-	7.888039999999997	5.19715	6.542594999999999
chr4	147389752	chr4	147979117	-	-	4.67744	8.40584	6.541639999999999
chr5	106705468	chr5	107289601	+	+	3.43875	9.64302	6.540885
chr2	104558846	chr2	105174673	+	+	3.86174	9.2197	6.54072
chr11	114582793	chr11	115183804	-	+	4.60985	8.47133	6.54059
chr17	35315637	chr17	35901054	+	+	10.31626	2.76455	6.540405
chr2	151846176	chr2	152429934	+	-	8.84656	4.23398	6.54027
chr17	35416573	chr17	36010921	-	-	3.24802	9.83057	6.539295
chr17	34171282	chr17	34765514	+	+	10.31626	2.76181	6.539035
chr2	25338686	chr2	25926552	-	-	10.8454	2.23235	6.538875
chr9	63830914	chr9	64439373	+	-	9.63878	3.43875	6.538765000000001
chr7	132865844	chr7	133476386	+	+	9.17001	3.90662	6.538315
chr12	55859113	chr12	56456103	-	+	3.90662	9.17001	6.538315
chr5	148169327	chr5	148772541	-	+	9.17001	3.90662	6.538315
chr15	12178211	chr15	12779339	-	-	9.17001	3.90662	6.538315
chr17	46862488	chr17	47447741	-	-	9.17001	3.90662	6.538315
chr4	105587793	chr4	106200950	-	-	5.8455	7.23027	6.537885
chr2	11626821	chr2	12223643	+	-	2.5980000000000003	10.47693	6.537465
chr12	52503232	chr12	53116495	+	-	7.37292	5.69976	6.53634
chr8	113824749	chr8	114443769	-	-	4.6634400000000005	8.40584	6.53464
chr7	135063009	chr7	135681499	-	-	9.28004	3.78816	6.5341
chr2	172044947	chr2	172653211	-	+	3.71202	9.35488	6.53345
chr9	107579930	chr9	108182929	+	-	10.52517	2.5414	6.533284999999999
chr2	4808083	chr2	5399511	+	+	4.64002	8.42232	6.5311699999999995
chr10	67634939	chr10	68222228	+	-	6.56642	6.4954199999999975	6.530919999999998
chr2	167872170	chr2	168477464	-	-	3.90662	9.15519	6.530905
chr5	117334799	chr5	117944182	+	-	3.90662	9.15519	6.530905
chr6	88381391	chr6	88984094	-	-	10.2709	2.7904400000000003	6.53067
chr7	35534958	chr7	36131704	-	-	10.60368	2.45764	6.53066
chr1	190904852	chr1	191485944	+	+	5.44801	7.61291	6.53046
chr14	72916386	chr14	73506359	-	+	5.56803	7.49103	6.52953
chr1	84150710	chr1	84738180	-	-	8.38155	4.67744	6.529495000000001
chr7	31133012	chr7	31739125	+	-	7.40947	5.64755	6.52851
chr3	143651208	chr3	144269000	-	-	3.63801	9.41775	6.52788
chr11	51603423	chr11	52191463	+	+	8.86443	4.19077	6.5276
chr18	74391238	chr18	75005399	+	+	7.18783	5.8670800000000005	6.527455
chr4	46846217	chr4	47451058	+	+	4.60985	8.4435	6.526675
chr4	139049280	chr4	139644846	+	+	3.7717	9.28004	6.525869999999999
chr10	93240344	chr10	93841333	-	-	9.63878	3.41264	6.52571
chr9	102021953	chr9	102619562	+	+	5.19715	7.85422	6.525684999999999
chr2	31742678	chr2	32361244	+	+	8.37133	4.67744	6.5243850000000005
chr8	85611720	chr8	86192740	+	-	5.71687	7.33047	6.52367
chr16	10853777	chr16	11469033	-	+	5.0228	8.023760000000001	6.523280000000001
chr11	95834687	chr11	96443519	+	-	5.0228	8.023760000000001	6.523280000000001
chr8	113074450	chr8	113681708	-	+	5.0228	8.023760000000001	6.523280000000001
chr7	30870156	chr7	31463477	-	+	5.0228	8.023760000000001	6.523280000000001
chr18	67838769	chr18	68451220	+	-	4.64002	8.40584	6.52293
chr4	133852635	chr4	134448246	+	+	6.49603	6.5471	6.521565000000001
chr11	51260711	chr11	51878074	-	+	6.7563	6.28616	6.52123
chr10	68371245	chr10	68974207	-	+	9.1355	3.90662	6.52106
chr9	121525809	chr9	122108543	-	-	3.90662	9.13402	6.52032
chr13	54659959	chr13	55279434	-	+	3.82084	9.2197	6.52027
chr11	4816310	chr11	5397062	+	+	9.2197	3.82084	6.52027
chr12	72932044	chr12	73528905	-	-	3.10615	9.93418	6.5201649999999995
chr3	57419771	chr3	58037822	-	+	9.48751	3.55269	6.5201
chr10	126829033	chr10	127445509	+	-	3.43875	9.60084	6.519795
chr17	30188130	chr17	30785915	+	-	3.34668	9.69237	6.519525
chr5	36227076	chr5	36824017	-	+	8.83516	4.20292	6.51904
chr1	192813759	chr1	193409797	-	+	7.18783	5.85024	6.519035000000001
chr11	57240118	chr11	57850879	+	+	9.48751	3.55027	6.51889
chr4	129168521	chr4	129781073	-	+	4.56775	8.46796	6.517855
chr2	104720179	chr2	105309301	+	+	3.90662	9.12838	6.5175
chr8	10405675	chr8	11007176	+	-	7.794	5.23881	6.516405
chr11	72445115	chr11	73033378	-	+	3.75224	9.28004	6.51614
chr18	34993544	chr18	35611421	+	-	6.032030000000002	7.00005	6.51604
chr2	162825694	chr2	163438354	-	+	10.24124	2.7904400000000003	6.51584
chr14	57428473	chr14	58026371	-	-	4.91033	8.120439999999999	6.515384999999999
chr16	94840322	chr16	95430979	-	+	9.31846	3.71202	6.51524
chr7	133344407	chr7	133962534	-	+	9.2197	3.81074	6.515219999999999
chr16	13446778	chr16	14030962	+	-	4.67744	8.352039999999999	6.51474
chr5	106517691	chr5	107122260	-	+	2.7904400000000003	10.23792	6.5141800000000005
chr6	120647491	chr6	121252584	+	+	3.47427	9.55209	6.51318
chr15	97001398	chr15	97598401	+	-	4.19077	8.83516	6.5129649999999994
chr5	108026483	chr5	108618166	+	+	4.19077	8.83516	6.5129649999999994
chr8	108078186	chr8	108665446	-	-	9.17001	3.85569	6.51285
chr3	98099953	chr3	98719742	-	+	3.897	9.12838	6.51269
chr10	126973892	chr10	127579422	-	+	7.44131	5.58089	6.5111
chr15	82695819	chr15	83314138	+	-	4.64002	8.38155	6.510785
chr1	172708019	chr1	173312333	-	-	8.38155	4.64002	6.510785
chr7	134261766	chr7	134871596	+	+	8.14966	4.87125	6.510455
chr13	94555482	chr13	95151845	+	+	3.3526199999999995	9.66673	6.509675
chr7	51872629	chr7	52463834	-	-	6.88022	6.13897	6.509594999999999
chr2	162837211	chr2	163427953	+	+	3.63801	9.3806	6.5093049999999995
